" Date","XAUUSD Open","XAUUSD Low","XAUUSD High","XAUUSD Close","XAUUSD Adj. Close","XAUUSD Volume","XAUUSD Vol  (1M)","XAUUSD Vol  (3M)","XAUUSD Vol  (6M)"
04-06-2006,"588.4500 ","587.5300 ","596.9500 ","595.3000 ","595.3000 ","0","14.86","20.08","19.13"
04-05-2006,"586.9500 ","582.3500 ","589.8500 ","588.5000 ","588.5000 ","0","16.29","20.21","19.15"
04-04-2006,"587.9500 ","584.8400 ","590.3500 ","586.7000 ","586.7000 ","0","16.51","20.92","19.15"
04-03-2006,"581.7500 ","581.7000 ","591.9200 ","587.8500 ","587.8500 ","0","17.94","21.28","19.14"
03-31-2006,"588.3500 ","579.1000 ","589.1500 ","583.6500 ","583.6500 ","0","18.13","21.25","19.13"
03-30-2006,"573.5500 ","571.5400 ","589.6500 ","588.6500 ","588.6500 ","0","18.16","22.06","19.22"
03-29-2006,"563.7500 ","560.5000 ","574.2500 ","573.6000 ","573.6000 ","0","15.97","21.53","18.92"
03-28-2006,"567.1500 ","562.5500 ","569.5500 ","563.6000 ","563.6000 ","0","15.51","21.29","18.79"
03-27-2006,"560.0000 ","558.6900 ","568.7500 ","567.3000 ","567.3000 ","0","15.69","21.23","18.79"
03-24-2006,"549.9500 ","548.9500 ","561.2000 ","560.1300 ","560.1300 ","0","16.35","21.33","18.76"
03-23-2006,"550.9300 ","545.3000 ","551.4500 ","549.8000 ","549.8000 ","0","15.56","21.07","18.61"
03-22-2006,"552.0500 ","547.2500 ","553.6000 ","550.8000 ","550.8000 ","0","15.57","21.07","18.69"
03-21-2006,"555.0500 ","547.3700 ","555.3500 ","552.1000 ","552.1000 ","0","15.58","21.07","18.74"
03-20-2006,"554.3500 ","550.6000 ","556.4800 ","554.9000 ","554.9000 ","0","15.66","21.29","18.74"
03-17-2006,"555.1500 ","552.1500 ","557.9000 ","554.1000 ","554.1000 ","0","15.84","21.31","18.77"
03-16-2006,"553.0500 ","547.5500 ","556.7500 ","555.4000 ","555.4000 ","0","16.58","21.87","18.88"
03-15-2006,"551.3500 ","550.3900 ","557.2500 ","552.9500 ","552.9500 ","0","17.36","21.87","19.02"
03-14-2006,"545.8500 ","542.8600 ","552.4500 ","551.0500 ","551.0500 ","0","17.89","21.86","19.02"
03-13-2006,"540.8800 ","540.8800 ","546.9000 ","545.9000 ","545.9000 ","0","18.94","21.87","19.04"
03-10-2006,"546.0500 ","534.2000 ","547.1500 ","541.0500 ","541.0500 ","0","20.28","22.37","19.04"
03-09-2006,"543.3500 ","538.5000 ","550.5500 ","546.0500 ","546.0500 ","0","21.88","22.59","19.04"
03-08-2006,"552.8500 ","538.5500 ","554.1800 ","543.5500 ","543.5500 ","0","21.90","22.58","19.06"
03-07-2006,"555.4500 ","548.6500 ","558.6200 ","552.7000 ","552.7000 ","0","25.00","22.38","18.92"
03-06-2006,"565.8800 ","552.0500 ","568.5000 ","555.3500 ","555.3500 ","0","24.99","22.45","18.90"
03-03-2006,"569.7500 ","564.7500 ","570.8300 ","565.4000 ","565.4000 ","0","24.31","22.14","18.69"
03-02-2006,"562.8500 ","561.8500 ","571.2500 ","569.8500 ","569.8500 ","0","24.23","22.06","18.65"
03-01-2006,"561.6500 ","560.3500 ","566.4500 ","562.9500 ","562.9500 ","0","23.83","22.06","18.59"
02-28-2006,"553.8500 ","553.1100 ","562.8500 ","561.5500 ","561.5500 ","0","23.81","22.07","18.61"
02-27-2006,"559.0000 ","552.6500 ","559.1300 ","553.9500 ","553.9500 ","0","23.98","22.30","18.53"
02-24-2006,"548.9500 ","547.4500 ","560.0000 ","559.0500 ","559.0500 ","0","23.78","22.41","18.47"
02-23-2006,"555.7500 ","548.1500 ","556.1500 ","548.8500 ","548.8500 ","0","22.84","22.15","18.46"
02-22-2006,"554.4500 ","547.6100 ","556.1500 ","555.2000 ","555.2000 ","0","22.76","22.00","18.39"
02-21-2006,"556.1500 ","551.5300 ","556.4900 ","554.3500 ","554.3500 ","0","22.76","22.01","18.50"
02-20-2006,"552.5000 ","552.0000 ","556.8500 ","555.8500 ","555.8500 ","0","22.96","21.99","18.49"
02-17-2006,"547.9500 ","544.2600 ","554.5500 ","552.1000 ","552.1000 ","0","22.92","22.00","18.49"
02-16-2006,"539.6500 ","535.8300 ","548.5000 ","548.1500 ","548.1500 ","0","24.71","21.99","18.47"
02-15-2006,"547.2500 ","536.4000 ","548.1500 ","539.9500 ","539.9500 ","0","25.23","21.93","18.39"
02-14-2006,"540.5500 ","535.1100 ","547.9500 ","547.5500 ","547.5500 ","0","25.19","21.70","18.26"
02-13-2006,"549.5000 ","538.5500 ","551.7700 ","540.3500 ","540.3500 ","0","24.91","21.72","18.19"
02-10-2006,"564.6500 ","546.9000 ","568.8000 ","551.0000 ","551.0000 ","0","25.05","21.67","17.98"
02-09-2006,"551.4500 ","549.6000 ","566.9500 ","564.4000 ","564.4000 ","0","23.45","20.98","17.61"
02-08-2006,"548.6500 ","545.3500 ","553.1500 ","551.4500 ","551.4500 ","0","22.28","20.60","17.48"
02-07-2006,"569.8500 ","546.7500 ","571.4900 ","548.4500 ","548.4500 ","0","22.63","20.59","17.50"
02-06-2006,"567.8000 ","567.5500 ","573.9000 ","569.9000 ","569.9000 ","0","18.53","18.86","16.61"
02-03-2006,"572.4500 ","565.3000 ","574.0700 ","568.9000 ","568.9000 ","0","20.58","18.97","16.61"
02-02-2006,"569.3500 ","568.1000 ","575.3500 ","572.2000 ","572.2000 ","0","21.72","18.88","16.74"
02-01-2006,"569.0500 ","563.4500 ","571.8000 ","569.3500 ","569.3500 ","0","21.73","18.88","16.75"
01-31-2006,"568.2500 ","566.2200 ","572.7500 ","568.9000 ","568.9000 ","0","24.03","19.04","16.75"
01-30-2006,"557.1500 ","557.1500 ","569.3500 ","568.3500 ","568.3500 ","0","24.06","19.10","16.79"
01-27-2006,"559.7500 ","555.6300 ","564.7500 ","559.5000 ","559.5000 ","0","23.75","18.97","16.68"
01-26-2006,"563.3500 ","554.8200 ","563.8500 ","560.6500 ","560.6500 ","0","23.68","19.22","16.67"
01-25-2006,"558.7000 ","556.9000 ","566.6300 ","563.4000 ","563.4000 ","0","23.87","19.60","16.68"
01-24-2006,"559.3000 ","553.2500 ","560.0000 ","558.6000 ","558.6000 ","0","23.84","19.57","16.66"
01-23-2006,"553.5000 ","549.6000 ","560.6800 ","559.4000 ","559.4000 ","0","23.73","19.56","16.66"
01-20-2006,"557.7000 ","552.6000 ","568.1000 ","554.5000 ","554.5000 ","0","23.85","19.56","16.63"
01-19-2006,"542.9000 ","540.0500 ","559.3000 ","557.8000 ","557.8000 ","0","23.97","19.66","16.60"
01-18-2006,"554.6000 ","542.7000 ","557.5500 ","542.9500 ","542.9500 ","0","22.69","19.08","16.22"
01-17-2006,"561.3500 ","552.2000 ","564.3000 ","554.8000 ","554.8000 ","0","22.93","18.54","15.91"
01-16-2006,"556.8800 ","555.8500 ","562.3800 ","562.2000 ","562.2000 ","0","22.04","18.37","15.76"
01-13-2006,"546.4500 ","544.5000 ","557.9300 ","557.3500 ","557.3500 ","0","22.07","18.73","15.74"
01-12-2006,"547.4500 ","542.3000 ","549.9000 ","546.4000 ","546.4000 ","0","21.73","18.44","15.55"
01-11-2006,"542.9500 ","539.7000 ","549.9000 ","547.5000 ","547.5000 ","0","23.66","18.47","15.55"
01-10-2006,"549.0000 ","539.5000 ","549.5000 ","542.5000 ","542.5000 ","0","24.54","18.47","15.53"
01-09-2006,"539.5500 ","535.4500 ","551.6500 ","548.9500 ","548.9500 ","0","24.08","18.25","15.41"
01-06-2006,"524.8500 ","523.2000 ","540.3700 ","539.9500 ","539.9500 ","0","23.69","18.18","15.28"
01-05-2006,"534.2500 ","522.5800 ","535.1000 ","524.8000 ","524.8000 ","0","21.93","17.37","14.91"
01-04-2006,"534.1500 ","525.6000 ","535.7000 ","534.4000 ","534.4000 ","0","20.90","16.90","14.69"
01-03-2006,"517.4000 ","517.1000 ","535.0700 ","534.1500 ","534.1500 ","0","20.90","16.90","14.69"
01-02-2006,"517.3800 ","516.8800 ","517.3800 ","516.8800 ","516.8800 ","0","18.11","16.05","14.02"
12-30-2005,"517.0000 ","513.0000 ","517.6200 ","517.0000 ","517.0000 ","0","18.12","16.08","14.04"
12-29-2005,"516.8000 ","510.9000 ","518.0300 ","516.9000 ","516.9000 ","0","19.45","16.08","14.03"
12-28-2005,"507.8000 ","507.5500 ","518.1000 ","516.6000 ","516.6000 ","0","20.20","16.17","14.03"
12-27-2005,"505.7500 ","503.8000 ","508.5000 ","507.9000 ","507.9000 ","0","19.41","15.93","13.96"
12-26-2005,"503.7500 ","503.4500 ","505.5000 ","505.1300 ","505.1300 ","0","19.41","15.95","13.94"
12-23-2005,"504.5000 ","501.1000 ","506.4000 ","502.8000 ","502.8000 ","0","19.42","16.14","14.22"
12-22-2005,"495.3500 ","493.7000 ","504.7000 ","504.3300 ","504.3300 ","0","19.37","16.25","14.23"
12-21-2005,"492.1000 ","489.9000 ","495.4000 ","495.3300 ","495.3300 ","0","18.44","15.93","14.03"
12-20-2005,"503.8000 ","491.9000 ","508.4200 ","492.2500 ","492.2500 ","0","18.42","15.96","14.09"
12-19-2005,"502.3800 ","501.2800 ","509.3000 ","503.8000 ","503.8000 ","0","16.80","15.48","13.67"
12-16-2005,"502.8000 ","493.3000 ","507.5000 ","503.2500 ","503.2500 ","0","16.82","15.85","13.68"
12-15-2005,"506.4000 ","500.0000 ","509.4000 ","502.9800 ","502.9800 ","0","17.33","15.86","13.71"
12-14-2005,"518.5500 ","505.0500 ","518.7000 ","506.5000 ","506.5000 ","0","18.36","15.89","13.66"
12-13-2005,"527.9500 ","518.2000 ","529.8000 ","518.7000 ","518.7000 ","0","15.42","15.09","13.19"
12-12-2005,"526.5000 ","526.4800 ","541.0000 ","528.0000 ","528.0000 ","0","13.36","14.67","12.91"
12-09-2005,"520.8800 ","519.9000 ","530.7500 ","526.4000 ","526.4000 ","0","13.34","14.72","12.92"
12-08-2005,"516.0000 ","512.8800 ","521.3000 ","521.1300 ","521.1300 ","0","13.41","14.77","13.01"
12-07-2005,"511.4000 ","508.9000 ","516.9000 ","515.2000 ","515.2000 ","0","13.55","14.65","12.94"
12-06-2005,"509.2000 ","504.3000 ","511.4000 ","511.4000 ","511.4000 ","0","13.56","14.62","12.95"
12-05-2005,"504.1000 ","503.9800 ","510.0500 ","509.4000 ","509.4000 ","0","13.56","14.64","12.95"
12-02-2005,"503.8400 ","500.5000 ","506.7800 ","503.3800 ","503.3800 ","0","14.19","14.50","12.90"
12-01-2005,"493.2300 ","490.9500 ","504.6000 ","503.9000 ","503.9000 ","0","14.40","14.53","12.89"
11-30-2005,"499.0000 ","492.2800 ","499.7800 ","493.0800 ","493.0800 ","0","13.03","13.96","12.58"
11-29-2005,"498.8000 ","494.8500 ","502.7000 ","499.8000 ","499.8000 ","0","12.96","13.62","12.42"
11-28-2005,"496.5000 ","493.4000 ","499.3000 ","498.7000 ","498.7000 ","0","14.89","14.01","12.46"
11-25-2005,"493.2400 ","493.2400 ","497.0200 ","496.0800 ","496.0800 ","0","14.88","14.05","12.44"
11-24-2005,"492.7500 ","492.0800 ","494.7600 ","493.5000 ","493.5000 ","0","14.89","14.33","12.59"
11-23-2005,"494.5000 ","487.7300 ","494.5000 ","492.5000 ","492.5000 ","0","15.02","14.35","12.62"
11-22-2005,"491.1500 ","489.9000 ","495.5000 ","494.5800 ","494.5800 ","0","15.56","14.32","12.61"
11-21-2005,"486.1000 ","484.8600 ","491.8000 ","491.7600 ","491.7600 ","0","15.68","14.30","12.62"
11-18-2005,"486.1500 ","483.9000 ","489.1000 ","485.8000 ","485.8000 ","0","15.69","14.18","12.54"
11-17-2005,"479.4000 ","477.9800 ","487.2000 ","486.0000 ","486.0000 ","0","16.02","14.17","12.56"
11-16-2005,"468.5000 ","468.4000 ","479.4000 ","479.3000 ","479.3000 ","0","16.64","13.97","12.44"
11-15-2005,"467.5500 ","466.5600 ","469.9000 ","468.5300 ","468.5300 ","0","14.64","13.40","12.05"
11-14-2005,"468.9000 ","466.9500 ","470.9500 ","467.5000 ","467.5000 ","0","14.99","13.40","12.05"
11-11-2005,"466.7000 ","465.0500 ","469.1500 ","468.7000 ","468.7000 ","0","15.03","13.70","12.09"
11-10-2005,"467.0500 ","465.7000 ","470.1300 ","466.8500 ","466.8500 ","0","14.97","13.77","12.09"
11-09-2005,"460.9000 ","460.1000 ","468.1000 ","467.1000 ","467.1000 ","0","15.31","13.90","12.12"
11-08-2005,"459.5000 ","456.7000 ","462.7000 ","460.8000 ","460.8000 ","0","14.40","13.65","12.00"
11-07-2005,"456.7600 ","456.3000 ","459.9000 ","459.6000 ","459.6000 ","0","14.35","14.13","12.00"
11-04-2005,"461.2000 ","455.4400 ","464.5000 ","456.9000 ","456.9000 ","0","14.19","14.14","12.00"
11-03-2005,"463.1500 ","459.0000 ","465.3200 ","461.1000 ","461.1000 ","0","15.54","13.99","12.05"
11-02-2005,"459.2500 ","459.1000 ","464.0000 ","463.2000 ","463.2000 ","0","15.50","14.01","12.03"
11-01-2005,"466.0000 ","458.2000 ","466.7800 ","459.1500 ","459.1500 ","0","15.15","13.92","11.97"
10-31-2005,"472.9600 ","465.0800 ","473.3000 ","465.1900 ","465.1900 ","0","14.68","13.63","11.81"
10-28-2005,"473.7000 ","469.7500 ","474.8000 ","473.5000 ","473.5000 ","0","13.45","13.22","11.61"
10-27-2005,"470.6200 ","470.3100 ","476.0000 ","473.6500 ","473.6500 ","0","13.64","13.21","11.61"
10-26-2005,"472.5000 ","470.6000 ","474.4500 ","470.9500 ","470.9500 ","0","14.32","13.21","11.60"
10-25-2005,"465.2000 ","464.5000 ","473.7000 ","472.6000 ","472.6000 ","0","14.65","13.18","11.61"
10-24-2005,"466.8600 ","463.3000 ","468.7900 ","465.2500 ","465.2500 ","0","13.83","12.90","11.53"
10-21-2005,"461.2500 ","460.8000 ","467.4500 ","466.9000 ","466.9000 ","0","13.94","12.88","11.55"
10-20-2005,"464.9000 ","460.0000 ","465.1300 ","461.2000 ","461.2000 ","0","13.95","12.77","11.43"
10-19-2005,"472.0000 ","462.1000 ","472.1800 ","464.5500 ","464.5500 ","0","15.26","12.65","11.49"
10-18-2005,"473.9000 ","470.8400 ","474.7000 ","472.2000 ","472.2000 ","0","14.08","12.14","11.26"
10-17-2005,"469.5000 ","469.3000 ","475.4900 ","474.0000 ","474.0000 ","0","14.39","12.12","11.24"
10-14-2005,"471.7000 ","465.9000 ","472.1000 ","469.7000 ","469.7000 ","0","14.37","12.08","11.19"
10-13-2005,"471.3000 ","467.9000 ","474.4000 ","471.6000 ","471.6000 ","0","14.67","12.05","11.20"
10-12-2005,"475.7000 ","470.2000 ","480.4900 ","470.9000 ","470.9000 ","0","14.83","12.06","11.20"
10-11-2005,"475.6500 ","474.6500 ","478.7000 ","475.5000 ","475.5000 ","0","14.59","11.85","11.29"
10-10-2005,"474.6300 ","472.5500 ","478.9200 ","475.2500 ","475.2500 ","0","14.58","12.11","11.31"
10-07-2005,"473.5500 ","470.0500 ","476.0500 ","474.8500 ","474.8500 ","0","14.57","12.23","11.32"
10-06-2005,"464.6500 ","464.6500 ","474.0500 ","473.4500 ","473.4500 ","0","14.62","12.23","11.45"
10-05-2005,"466.0500 ","463.2500 ","467.1500 ","464.7500 ","464.7500 ","0","13.48","11.78","11.16"
10-04-2005,"466.0500 ","464.6500 ","469.6500 ","466.2500 ","466.2500 ","0","13.47","11.77","11.15"
10-03-2005,"467.7500 ","464.0700 ","468.7500 ","465.9500 ","465.9500 ","0","13.46","11.77","11.15"
09-30-2005,"472.2500 ","467.9500 ","474.5500 ","469.3000 ","469.3000 ","0","13.01","11.64","11.10"
09-29-2005,"469.1000 ","468.4000 ","473.8500 ","472.1500 ","472.1500 ","0","13.67","11.78","11.06"
09-28-2005,"463.2000 ","461.3800 ","470.3000 ","469.0000 ","469.0000 ","0","13.72","11.73","11.04"
09-27-2005,"466.7000 ","458.1000 ","466.8500 ","462.5000 ","462.5000 ","0","14.30","12.13","10.88"
09-26-2005,"463.7500 ","459.1500 ","467.6500 ","466.6500 ","466.6500 ","0","13.77","12.01","10.82"
09-23-2005,"466.0500 ","461.0000 ","466.6500 ","463.2500 ","463.2500 ","0","13.80","11.96","10.81"
09-22-2005,"472.3500 ","463.3000 ","475.4500 ","466.0500 ","466.0500 ","0","13.44","12.07","10.78"
09-21-2005,"463.9500 ","463.9500 ","472.6500 ","472.3500 ","472.3500 ","0","12.30","11.71","10.59"
09-20-2005,"464.7000 ","463.6500 ","471.0500 ","463.8500 ","463.8500 ","0","11.08","11.22","10.30"
09-19-2005,"459.3800 ","458.7000 ","468.6500 ","464.7500 ","464.7500 ","0","10.96","11.28","10.30"
09-16-2005,"455.5500 ","454.2500 ","460.4500 ","459.7500 ","459.7500 ","0","11.18","11.10","10.20"
09-15-2005,"450.7500 ","448.6500 ","455.8500 ","455.7500 ","455.7500 ","0","10.96","10.98","10.13"
09-14-2005,"446.6000 ","446.4500 ","450.3500 ","450.3000 ","450.3000 ","0","11.50","10.74","10.02"
09-13-2005,"449.3500 ","445.0500 ","449.5500 ","446.5000 ","446.5000 ","0","11.49","10.65","10.05"
09-12-2005,"449.7500 ","447.5500 ","451.8700 ","449.7500 ","449.7500 ","0","11.61","10.96","10.35"
09-09-2005,"447.2000 ","446.1000 ","449.7500 ","449.2000 ","449.2000 ","0","11.61","10.99","10.35"
09-08-2005,"444.8000 ","444.0000 ","449.9500 ","447.4000 ","447.4000 ","0","13.21","11.02","10.44"
09-07-2005,"443.8000 ","443.3000 ","446.1000 ","444.7000 ","444.7000 ","0","13.23","10.99","10.43"
09-06-2005,"445.7500 ","443.0000 ","446.2000 ","444.0000 ","444.0000 ","0","13.24","11.09","10.43"
09-05-2005,"444.3500 ","444.2000 ","446.7500 ","445.3500 ","445.3500 ","0","13.35","11.06","10.50"
09-02-2005,"442.9500 ","442.1000 ","447.3900 ","444.4000 ","444.4000 ","0","13.35","11.10","10.53"
09-01-2005,"435.1000 ","434.9000 ","445.2500 ","443.2500 ","443.2500 ","0","13.34","11.11","10.54"
08-31-2005,"431.6000 ","431.1300 ","435.5000 ","435.2000 ","435.2000 ","0","12.25","10.63","10.21"
08-30-2005,"437.0000 ","429.5000 ","437.0100 ","431.6000 ","431.6000 ","0","11.90","10.51","10.33"
08-29-2005,"438.6500 ","436.8000 ","440.7000 ","436.9000 ","436.9000 ","0","11.19","10.62","10.18"
08-26-2005,"438.5000 ","436.5000 ","440.3000 ","437.7000 ","437.7000 ","0","11.21","10.65","10.29"
08-25-2005,"437.5000 ","437.3300 ","440.0300 ","438.7000 ","438.7000 ","0","11.26","10.67","10.34"
08-24-2005,"439.5000 ","435.9000 ","440.8000 ","437.6800 ","437.6800 ","0","11.31","10.71","10.34"
08-23-2005,"438.1000 ","438.0000 ","440.5000 ","439.2000 ","439.2000 ","0","11.45","10.74","10.37"
08-22-2005,"436.5000 ","435.9900 ","440.7000 ","438.2000 ","438.2000 ","0","11.45","10.78","10.37"
08-19-2005,"439.7500 ","436.1000 ","440.6800 ","436.3000 ","436.3000 ","0","11.44","10.76","10.36"
08-18-2005,"440.3000 ","438.0000 ","442.5500 ","439.7000 ","439.7000 ","0","11.06","10.63","10.31"
08-17-2005,"446.0000 ","438.3000 ","446.3000 ","440.1000 ","440.1000 ","0","11.16","10.63","10.32"
08-16-2005,"442.5000 ","440.4900 ","447.0000 ","446.1500 ","446.1500 ","0","9.73","10.34","10.49"
08-15-2005,"446.1000 ","441.3300 ","446.2000 ","442.4000 ","442.4000 ","0","9.59","10.25","10.43"
08-12-2005,"445.8000 ","444.0000 ","449.6000 ","446.2000 ","446.2000 ","0","8.76","10.15","10.35"
08-11-2005,"437.4500 ","436.9800 ","447.4300 ","445.9000 ","445.9000 ","0","9.93","10.17","10.37"
08-10-2005,"434.8000 ","434.5000 ","437.6000 ","437.6000 ","437.6000 ","0","8.44","9.52","10.03"
08-09-2005,"435.1000 ","433.1000 ","435.8000 ","434.8000 ","434.8000 ","0","8.24","9.50","9.99"
08-08-2005,"437.2000 ","434.3500 ","437.9000 ","435.0000 ","435.0000 ","0","8.44","9.81","10.12"
08-05-2005,"437.6000 ","437.0000 ","439.3000 ","437.3000 ","437.3000 ","0","8.23","9.75","10.14"
08-04-2005,"436.9000 ","435.6000 ","439.4500 ","437.6000 ","437.6000 ","0","8.19","9.75","10.24"
08-03-2005,"432.4000 ","431.0500 ","437.6000 ","436.8000 ","436.8000 ","0","8.20","9.74","10.24"
08-02-2005,"432.4500 ","431.0500 ","433.3000 ","432.3000 ","432.3000 ","0","8.46","9.74","10.15"
08-01-2005,"429.9000 ","429.1000 ","432.6500 ","432.2000 ","432.2000 ","0","8.47","9.74","10.16"
07-29-2005,"428.1000 ","427.3000 ","430.9000 ","429.8000 ","429.8000 ","0","10.58","9.72","10.17"
07-28-2005,"425.4000 ","424.6000 ","429.3000 ","428.0000 ","428.0000 ","0","10.49","9.73","10.29"
07-27-2005,"423.3500 ","422.0000 ","425.9500 ","425.5000 ","425.5000 ","0","10.35","9.88","10.26"
07-26-2005,"426.0000 ","422.5000 ","426.1000 ","423.5000 ","423.5000 ","0","10.53","9.93","10.25"
07-25-2005,"425.0500 ","424.4000 ","426.4500 ","425.8500 ","425.8500 ","0","10.45","9.88","10.32"
07-22-2005,"425.8500 ","424.2500 ","427.0400 ","425.0000 ","425.0000 ","0","10.38","10.09","10.32"
07-21-2005,"423.3500 ","423.0000 ","425.9500 ","425.6000 ","425.6000 ","0","10.84","10.16","10.32"
07-20-2005,"420.1000 ","419.9000 ","423.4500 ","423.1500 ","423.1500 ","0","10.52","10.08","10.40"
07-19-2005,"420.8500 ","419.0000 ","422.1500 ","420.1000 ","420.1000 ","0","10.09","10.02","10.49"
07-18-2005,"421.3800 ","420.2500 ","422.7500 ","421.0500 ","421.0500 ","0","10.13","10.05","10.49"
07-15-2005,"419.4500 ","418.2500 ","421.6500 ","421.5500 ","421.5500 ","0","10.37","10.05","10.62"
07-14-2005,"424.1500 ","419.0500 ","424.7000 ","419.6000 ","419.6000 ","0","11.80","10.50","10.60"
07-13-2005,"426.8000 ","423.4000 ","427.2500 ","424.1000 ","424.1000 ","0","11.42","10.35","10.49"
07-12-2005,"426.2500 ","425.0000 ","427.8500 ","426.9500 ","426.9500 ","0","11.30","10.27","10.45"
07-11-2005,"423.7500 ","423.7000 ","426.6500 ","425.9000 ","425.9000 ","0","11.37","10.51","10.45"
07-08-2005,"424.5000 ","422.1000 ","425.0000 ","423.1000 ","423.1000 ","0","11.48","10.43","10.43"
07-07-2005,"423.5000 ","422.0000 ","428.9000 ","424.2000 ","424.2000 ","0","11.45","10.42","10.43"
07-06-2005,"423.5000 ","423.3500 ","424.7800 ","423.7600 ","423.7600 ","0","11.52","10.43","10.54"
07-05-2005,"427.3800 ","421.9000 ","427.3800 ","423.6000 ","423.6000 ","0","11.56","10.44","10.56"
07-04-2005,"428.0600 ","426.3500 ","428.1500 ","427.9000 ","427.9000 ","0","11.34","10.25","10.46"
07-01-2005,"435.2500 ","426.8500 ","436.7000 ","427.4000 ","427.4000 ","0","11.34","10.27","10.49"
06-30-2005,"437.0500 ","435.1300 ","439.0000 ","435.5000 ","435.5000 ","0","10.06","9.54","10.29"
06-29-2005,"435.3500 ","434.0000 ","438.2500 ","437.2500 ","437.2500 ","0","10.10","9.55","10.28"
06-28-2005,"439.9500 ","435.3000 ","440.1500 ","435.5500 ","435.5500 ","0","10.24","9.58","10.29"
06-27-2005,"439.4500 ","438.6400 ","440.4500 ","439.8000 ","439.8000 ","0","9.64","9.41","10.60"
06-24-2005,"441.4500 ","438.4500 ","443.7200 ","439.9500 ","439.9500 ","0","9.70","9.40","10.61"
06-23-2005,"438.1000 ","435.9500 ","442.4500 ","441.3000 ","441.3000 ","0","9.79","9.38","10.61"
06-22-2005,"438.8700 ","436.3000 ","439.0500 ","438.1500 ","438.1500 ","0","9.64","9.30","10.82"
06-21-2005,"438.0500 ","434.0500 ","439.0000 ","438.6000 ","438.6000 ","0","9.57","9.29","10.82"
06-20-2005,"438.1300 ","437.4400 ","441.3000 ","437.9000 ","437.9000 ","0","9.61","9.29","10.83"
06-17-2005,"435.5500 ","435.4800 ","439.3000 ","437.6500 ","437.6500 ","0","10.12","9.34","10.83"
06-16-2005,"428.5500 ","428.3000 ","436.4500 ","435.6500 ","435.6500 ","0","10.19","9.50","10.84"
06-15-2005,"426.8000 ","426.0000 ","429.9900 ","428.9000 ","428.9000 ","0","9.08","9.71","10.62"
06-14-2005,"428.7000 ","426.5000 ","428.7000 ","426.8500 ","426.8500 ","0","9.06","9.66","10.61"
06-13-2005,"426.9500 ","424.0000 ","430.6700 ","428.9000 ","428.9000 ","0","8.87","9.81","10.60"
06-10-2005,"423.8500 ","422.2100 ","428.3500 ","427.0500 ","427.0500 ","0","9.00","9.84","10.68"
06-09-2005,"423.4500 ","421.1400 ","424.9900 ","423.7000 ","423.7000 ","0","9.53","9.69","10.67"
06-08-2005,"424.6500 ","423.1500 ","426.6000 ","423.1500 ","423.1500 ","0","9.55","9.82","10.79"
